X,Y,Distance_from_Origin,Class,Slope,Curvature,Angle_with_X_Axis
-23.03030303030303,-0.10000000000000009,23.03052013454288,quadratic_graph.png,-inf,0.0,-90.0
-23.03030303030303,0.0,23.03030303030303,quadratic_graph.png,inf,inf,90.0
-23.03030303030303,1.0375,23.053660531845804,quadratic_graph.png,inf,0.0,90.0
-23.03030303030303,-1.125,23.05776404310672,quadratic_graph.png,-inf,-inf,-90.0
-23.03030303030303,-2.2125000000000004,23.136335360587793,quadratic_graph.png,-inf,0.0,-90.0
-23.03030303030303,-0.050000000000000044,23.030357306554865,quadratic_graph.png,inf,inf,90.0
-22.96969696969697,2.0625,23.062109294895517,quadratic_graph.png,34.85624999999901,-inf,88.3566772752796
-22.96969696969697,2.0250000000000004,23.05878582839318,quadratic_graph.png,-inf,-inf,-90.0
-22.90909090909091,-1.15,22.937936835752947,quadratic_graph.png,-52.38750000000159,inf,-88.90644100125026
-22.90909090909091,2.075,23.002870935624358,quadratic_graph.png,inf,inf,90.0
-22.90909090909091,2.0875000000000004,23.00400188078135,quadratic_graph.png,inf,0.0,90.0
-22.90909090909091,-2.1500000000000004,23.009757631948055,quadratic_graph.png,-inf,-inf,-90.0
-22.90909090909091,-1.0625,22.933716500623962,quadratic_graph.png,inf,inf,90.0
-22.90909090909091,-2.1625,23.01092898018226,quadratic_graph.png,-inf,-inf,-90.0
-22.90909090909091,2.0,22.99622678356151,quadratic_graph.png,inf,inf,90.0
-22.90909090909091,2.0125,22.99731728987083,quadratic_graph.png,inf,0.0,90.0
-22.848484848484848,-2.1375,22.948249739826384,quadratic_graph.png,-68.47499999999806,-inf,-89.16331936006439
-22.848484848484848,-1.1625,22.878038948333,quadratic_graph.png,inf,inf,90.0
-22.848484848484848,-2.1750000000000003,22.95177302239288,quadratic_graph.png,-inf,-inf,-90.0
-22.848484848484848,-0.012499999999999956,22.848488267748518,quadratic_graph.png,inf,inf,90.0
-22.848484848484848,-0.10000000000000009,22.84870368032816,quadratic_graph.png,-inf,-inf,-90.0
-22.848484848484848,2.1,22.944787204753972,quadratic_graph.png,inf,inf,90.0
-22.848484848484848,1.9875,22.934764357225074,quadratic_graph.png,-inf,-inf,-90.0
-22.848484848484848,-1.0500000000000003,22.872598450360677,quadratic_graph.png,-inf,0.0,-90.0
-22.848484848484848,-3.1625000000000005,23.066310197373177,quadratic_graph.png,-inf,0.0,-90.0
-22.848484848484848,0.95,22.868225988725968,quadratic_graph.png,inf,inf,90.0
-22.848484848484848,-3.25,23.078469617187395,quadratic_graph.png,-inf,-inf,-90.0
-22.848484848484848,1.0375,22.87202802817104,quadratic_graph.png,inf,inf,90.0
-22.848484848484848,-2.1125000000000003,22.945934631682398,quadratic_graph.png,-inf,-inf,-90.0
-22.848484848484848,-2.2,22.954155612251167,quadratic_graph.png,-inf,0.0,-90.0
-22.78787878787879,0.0,22.78787878787879,quadratic_graph.png,36.3000000000011,inf,88.42200297207846
-22.78787878787879,0.9375,22.80715514703787,quadratic_graph.png,inf,inf,90.0
-22.78787878787879,1.05,22.812056453793378,quadratic_graph.png,inf,0.0,90.0
-22.78787878787879,-0.11250000000000004,22.78815648316151,quadratic_graph.png,-inf,-inf,-90.0
-22.78787878787879,-3.2625,23.020237312005627,quadratic_graph.png,-inf,0.0,-90.0
-22.78787878787879,-3.1500000000000004,23.004563018041793,quadratic_graph.png,inf,inf,90.0
-22.78787878787879,-2.2125000000000004,22.89503386983859,quadratic_graph.png,inf,0.0,90.0
-22.78787878787879,-2.1,22.884436188183795,quadratic_graph.png,inf,0.0,90.0
-22.666666666666668,2.1,22.763738220638935,quadratic_graph.png,34.650000000000034,-inf,88.34690100388381
-22.666666666666668,1.9875,22.75363562219844,quadratic_graph.png,-inf,-inf,-90.0
-22.666666666666668,-1.1625,22.6964575215556,quadratic_graph.png,-inf,0.0,-90.0
-22.666666666666668,-1.0500000000000003,22.69097348678055,quadratic_graph.png,inf,inf,90.0
-22.606060606060606,2.0875000000000004,22.702238488195064,quadratic_graph.png,51.76874999999854,-inf,88.89337380607773
-22.606060606060606,2.075,22.70109250950018,quadratic_graph.png,-inf,-inf,-90.0
-22.606060606060606,0.0,22.606060606060606,quadratic_graph.png,-inf,0.0,-90.0
-22.606060606060606,-0.11250000000000004,22.606340534789908,quadratic_graph.png,-inf,0.0,-90.0
-22.606060606060606,-1.1375000000000002,22.634661083720367,quadratic_graph.png,-inf,0.0,-90.0
-22.606060606060606,2.0,22.694360006946333,quadratic_graph.png,inf,inf,90.0
-22.606060606060606,2.0125,22.695465017815458,quadratic_graph.png,inf,0.0,90.0
-22.606060606060606,1.05,22.630432521825234,quadratic_graph.png,-inf,-inf,-90.0
-22.606060606060606,0.9375,22.62549187034141,quadratic_graph.png,-inf,0.0,-90.0
-22.606060606060606,-2.1,22.703391291278166,quadratic_graph.png,-inf,0.0,-90.0
-22.606060606060606,-2.2125000000000004,22.714073443019533,quadratic_graph.png,-inf,0.0,-90.0
-22.606060606060606,-1.0750000000000002,22.631606242705914,quadratic_graph.png,inf,inf,90.0
-22.606060606060606,-1.0625,22.631015937754213,quadratic_graph.png,inf,0.0,90.0
-22.606060606060606,-1.15,22.635292711270274,quadratic_graph.png,-inf,-inf,-90.0
-22.545454545454547,2.0625,22.639598647307267,quadratic_graph.png,53.0062500000016,inf,88.9192032355505
-22.545454545454547,2.0250000000000004,22.6362131475465,quadratic_graph.png,-inf,-inf,-90.0
-22.545454545454547,-1.125,22.573505391523867,quadratic_graph.png,-inf,0.0,-90.0
-22.545454545454547,-1.0875,22.571667570455602,quadratic_graph.png,inf,inf,90.0
-22.545454545454547,-2.125,22.645378019833473,quadratic_graph.png,-inf,-inf,-90.0
-22.545454545454547,-3.1500000000000004,22.76444641675165,quadratic_graph.png,-inf,0.0,-90.0
-22.545454545454547,-2.1125000000000003,22.644208462897463,quadratic_graph.png,inf,inf,90.0
-22.545454545454547,-3.1625000000000005,22.76617945354813,quadratic_graph.png,-inf,-inf,-90.0
-22.545454545454547,-3.25,22.778499087103107,quadratic_graph.png,-inf,0.0,-90.0
-22.545454545454547,-3.2625,22.780285926896465,quadratic_graph.png,-inf,0.0,-90.0
-22.545454545454547,-2.1875,22.65132836968192,quadratic_graph.png,inf,inf,90.0
-22.545454545454547,-2.2,22.652538945141604,quadratic_graph.png,-inf,-inf,-90.0
-22.484848484848484,-0.08750000000000013,22.48501873774165,quadratic_graph.png,34.85624999999901,inf,88.3566772752796
-22.484848484848484,-0.025000000000000133,22.484862383092167,quadratic_graph.png,inf,inf,90.0
-22.484848484848484,1.025,22.508199314618512,quadratic_graph.png,inf,0.0,90.0
-22.484848484848484,0.9625,22.505439734352965,quadratic_graph.png,-inf,-inf,-90.0
-22.484848484848484,-3.2375,22.71672990631779,quadratic_graph.png,-inf,0.0,-90.0
-22.484848484848484,-3.175,22.707906913376963,quadratic_graph.png,inf,inf,90.0
-22.484848484848484,-2.1750000000000003,22.58979938792271,quadratic_graph.png,inf,0.0,90.0
-22.484848484848484,-2.1375,22.586219640227384,quadratic_graph.png,inf,0.0,90.0
-22.12121212121212,1.0,22.1438033253473,quadratic_graph.png,8.628125000000008,-inf,83.38891362350154
-22.12121212121212,-1.1,22.148544550639485,quadratic_graph.png,-inf,-inf,-90.0
-22.12121212121212,-0.050000000000000044,22.121268627989263,quadratic_graph.png,inf,inf,90.0
-22.12121212121212,2.05,22.215997067691156,quadratic_graph.png,inf,0.0,90.0
-22.12121212121212,-3.2,22.35146585151994,quadratic_graph.png,-inf,-inf,-90.0
-22.12121212121212,-2.1500000000000004,22.2254477055393,quadratic_graph.png,inf,inf,90.0
-21.87878787878788,-0.050000000000000044,21.87884501167727,quadratic_graph.png,8.66250000000001,-inf,83.41491722567118
-21.87878787878788,-1.1,21.90642278065945,quadratic_graph.png,-inf,-inf,-90.0
-21.87878787878788,-3.2,22.111566182543367,quadratic_graph.png,-inf,0.0,-90.0
-21.87878787878788,1.0,21.90162914134461,quadratic_graph.png,inf,inf,90.0
-21.87878787878788,2.05,21.974618518759215,quadratic_graph.png,inf,0.0,90.0
-21.87878787878788,-2.1500000000000004,21.984172921558713,quadratic_graph.png,-inf,-inf,-90.0
-21.81818181818182,0.9875,21.840517715961766,quadratic_graph.png,51.76875000000157,inf,88.8933738060778
-21.81818181818182,-0.03750000000000009,21.81821404472052,quadratic_graph.png,-inf,-inf,-90.0
-21.81818181818182,-0.0625,21.818271336227344,quadratic_graph.png,-inf,0.0,-90.0
-21.81818181818182,-1.0875,21.84526754473929,quadratic_graph.png,-inf,0.0,-90.0
-21.81818181818182,1.0125,21.841662347478035,quadratic_graph.png,inf,inf,90.0
-21.81818181818182,2.0375,21.913111693715244,quadratic_graph.png,inf,0.0,90.0
-21.81818181818182,-2.1625,21.925087550594633,quadratic_graph.png,-inf,-inf,-90.0
-21.81818181818182,-3.1875,22.049789434396867,quadratic_graph.png,-inf,0.0,-90.0
-21.81818181818182,-2.1375,21.92263588397252,quadratic_graph.png,inf,inf,90.0
-21.81818181818182,-1.1125000000000003,21.84652636235884,quadratic_graph.png,inf,0.0,90.0
-21.81818181818182,-3.2125000000000004,22.053417288511994,quadratic_graph.png,-inf,-inf,-90.0
-21.81818181818182,-3.675,22.125521075247917,quadratic_graph.png,-inf,0.0,-90.0
-21.81818181818182,2.1,21.919011333799702,quadratic_graph.png,inf,inf,90.0
-21.81818181818182,2.0625,21.915450351321546,quadratic_graph.png,-inf,-inf,-90.0
-20.666666666666668,-3.9125000000000005,21.03375304982711,quadratic_graph.png,-5.188815789473681,inf,-79.09157209328839
-20.666666666666668,-3.825,21.017652963904204,quadratic_graph.png,inf,inf,90.0
-20.606060606060606,-3.8125,20.955784164536595,quadratic_graph.png,0.20624999999999707,-inf,11.653840585834176
-20.606060606060606,-3.9250000000000007,20.976543058870373,quadratic_graph.png,-inf,-inf,-90.0
-20.606060606060606,-3.675,20.931205380977055,quadratic_graph.png,inf,inf,90.0
