X,Y,Distance_from_Origin,Class,Slope,Curvature,Angle_with_X_Axis
-4.152744630071599,1.87109375,4.554808424497957,cos_graph.png,inf,0.0,90.0
-4.128878281622912,1.875,4.534673181659001,cos_graph.png,0.1636718750000042,-inf,9.29529017867294
-4.128878281622912,1.87890625,4.536289735097002,cos_graph.png,inf,inf,90.0
-4.128878281622912,1.87109375,4.53305941784866,cos_graph.png,-inf,-inf,-90.0
-4.128878281622912,1.8671875,4.53144844664635,cos_graph.png,-inf,0.0,-90.0
-4.128878281622912,1.828125,4.515492983062023,cos_graph.png,-inf,0.0,-90.0
-4.128878281622912,1.765625,4.490553140213616,cos_graph.png,-inf,0.0,-90.0
-4.128878281622912,1.7890625,4.499820051220229,cos_graph.png,inf,inf,90.0
-4.128878281622912,1.80078125,4.504492088438932,cos_graph.png,inf,0.0,90.0
-4.128878281622912,1.77734375,4.495173708559151,cos_graph.png,-inf,-inf,-90.0
-4.105011933174224,1.87890625,4.514577684323512,cos_graph.png,4.2554687499999515,inf,76.7758973811671
-4.105011933174224,1.8828125,4.516204809534111,cos_graph.png,inf,inf,90.0
-4.105011933174224,1.875,4.512953353570452,cos_graph.png,-inf,-inf,-90.0
-4.105011933174224,1.83203125,4.495271012128117,cos_graph.png,-inf,0.0,-90.0
-4.105011933174224,1.828125,4.493680450046241,cos_graph.png,-inf,0.0,-90.0
-4.105011933174224,1.7890625,4.477931174148284,cos_graph.png,-inf,0.0,-90.0
-4.105011933174224,1.88671875,4.517834726182925,cos_graph.png,inf,inf,90.0
-4.081145584725537,1.78515625,4.4544957201280155,cos_graph.png,-4.2554687499999515,-inf,-76.7758973811671
-4.081145584725537,1.8828125,4.494522465610889,cos_graph.png,inf,inf,90.0
-4.081145584725537,1.8359375,4.475088355287635,cos_graph.png,-inf,-inf,-90.0
-4.05727923627685,1.88671875,4.47450806712032,cos_graph.png,2.127734375000055,inf,64.82725088375224
-4.05727923627685,1.85546875,4.461421195465613,cos_graph.png,-inf,-inf,-90.0
-4.05727923627685,1.8671875,4.466307642928273,cos_graph.png,inf,inf,90.0
-4.05727923627685,1.78515625,4.432640030279621,cos_graph.png,-inf,-inf,-90.0
-4.05727923627685,1.8203125,4.446914930463535,cos_graph.png,inf,inf,90.0
-4.05727923627685,1.8828125,4.472862362210524,cos_graph.png,inf,0.0,90.0
-4.05727923627685,1.87109375,4.467942101506276,cos_graph.png,-inf,-inf,-90.0
-4.05727923627685,1.82421875,4.448515353348218,cos_graph.png,-inf,0.0,-90.0
-4.05727923627685,1.8359375,4.453333729357087,cos_graph.png,inf,inf,90.0
-4.033412887828162,1.8203125,4.425150519626939,cos_graph.png,-0.6546874999999925,-inf,-33.21226753282491
-4.033412887828162,1.82421875,4.426758811088524,cos_graph.png,inf,inf,90.0
-4.033412887828162,1.8828125,4.451224824006823,cos_graph.png,inf,0.0,90.0
-4.033412887828162,1.87890625,4.449573936905351,cos_graph.png,-inf,-inf,-90.0
-4.033412887828162,1.8671875,4.444638194932695,cos_graph.png,-inf,0.0,-90.0
-4.033412887828162,1.7578125,4.399809576431072,cos_graph.png,-inf,0.0,-90.0
-4.033412887828162,1.7890625,4.412387579599572,cos_graph.png,inf,inf,90.0
-4.033412887828162,1.80859375,4.420342846006108,cos_graph.png,inf,0.0,90.0
-4.033412887828162,1.83984375,4.433220561636019,cos_graph.png,inf,0.0,90.0
-4.033412887828162,1.84375,4.434843129829771,cos_graph.png,inf,0.0,90.0
-4.033412887828162,1.8515625,4.438096801006549,cos_graph.png,inf,0.0,90.0
-4.033412887828162,1.85546875,4.439727897734824,cos_graph.png,inf,0.0,90.0
-4.033412887828162,1.75390625,4.398250408683819,cos_graph.png,-inf,-inf,-90.0
-4.033412887828162,1.875,4.447925867603721,cos_graph.png,inf,inf,90.0
-3.747016706443914,0.9921875,3.876154051831022,cos_graph.png,-3.082486979166665,-inf,-72.02624383031178
-3.747016706443914,1.40234375,4.000837686226956,cos_graph.png,inf,inf,90.0
