-61.23456790123456,2.3839285714285716,61.280954802324835,exponential.png,0.0,0.0,0.0
-61.23456790123456,2.375,61.280608115870606,exponential.png,-inf,0.0,-90.0
-61.11111111111111,2.125,61.14804597233314,exponential.png,-2.0250000000000203,inf,-63.71858897868005
-61.11111111111111,2.1339285714285716,61.14835690664571,exponential.png,inf,inf,90.0
-61.11111111111111,2.178571428571429,61.14993110956017,exponential.png,inf,0.0,90.0
-61.11111111111111,2.1875,61.1502498562726,exponential.png,inf,0.0,90.0
-60.98765432098765,2.1875,61.02687224351486,exponential.png,0.0,-inf,0.0
-60.98765432098765,2.1339285714285716,61.02497546680574,exponential.png,-inf,-inf,-90.0
-60.98765432098765,2.178571428571429,61.026552852391,exponential.png,inf,inf,90.0
-60.98765432098765,2.142857142857143,61.025288334517334,exponential.png,-inf,-inf,-90.0
-60.864197530864196,2.232142857142857,60.90511475082162,exponential.png,0.7232142857142939,inf,35.874991352064335
-60.864197530864196,2.4285714285714284,60.91263005534836,exponential.png,inf,inf,90.0
-60.864197530864196,2.4375,60.91298668860406,exponential.png,inf,0.0,90.0
-60.864197530864196,2.267857142857143,60.90643411903593,exponential.png,-inf,-inf,-90.0
-60.864197530864196,2.455357142857143,60.91370387503156,exponential.png,inf,inf,90.0
-60.864197530864196,2.419642857142857,60.912274728762,exponential.png,-inf,-inf,-90.0
-60.864197530864196,2.2589285714285716,60.90610231632682,exponential.png,-inf,0.0,-90.0
-60.864197530864196,2.241071428571429,60.90544263219843,exponential.png,-inf,0.0,-90.0
-60.864197530864196,2.375,60.91051769666759,exponential.png,inf,inf,90.0
-60.864197530864196,2.357142857142857,60.909824031309064,exponential.png,-inf,-inf,-90.0
-60.864197530864196,2.1339285714285716,60.901594332365505,exponential.png,-inf,0.0,-90.0
-60.864197530864196,2.3125,60.90811273817352,exponential.png,inf,inf,90.0
-60.864197530864196,2.3035714285714284,60.90777440033896,exponential.png,-inf,-inf,-90.0
-60.864197530864196,2.3482142857142856,60.909479158893554,exponential.png,inf,inf,90.0
-60.864197530864196,2.3839285714285716,60.910866489565954,exponential.png,inf,0.0,90.0
-60.864197530864196,2.142857142857143,60.901907833915594,exponential.png,-inf,-inf,-90.0
-60.74074074074074,2.2767857142857144,60.783396901807464,exponential.png,1.0848214285714408,inf,47.32980673877348
-60.74074074074074,2.232142857142857,60.78174106973718,exponential.png,-inf,-inf,-90.0
-60.74074074074074,2.4107142857142856,60.788560840845946,exponential.png,inf,inf,90.0
-60.74074074074074,2.3839285714285716,60.78750448215122,exponential.png,-inf,-inf,-90.0
-60.74074074074074,2.419642857142857,60.78891557915805,exponential.png,inf,inf,90.0
-60.74074074074074,2.455357142857143,60.790347625530664,exponential.png,inf,0.0,90.0
-60.74074074074074,2.4464285714285716,60.789987650015064,exponential.png,-inf,-inf,-90.0
-60.74074074074074,2.1607142857142856,60.77915984906645,exponential.png,-inf,0.0,-90.0
-60.74074074074074,2.267857142857143,60.78306311592309,exponential.png,inf,inf,90.0
-60.74074074074074,2.3125,60.78474514204927,exponential.png,inf,0.0,90.0
-60.74074074074074,2.1517857142857144,60.7788430911126,exponential.png,-inf,-inf,-90.0
-60.61728395061728,2.419642857142857,60.66555682680153,exponential.png,2.1696428571427533,inf,65.2547710857261
-60.61728395061728,2.3125,60.66137790884545,exponential.png,-inf,-inf,-90.0
-60.61728395061728,2.1607142857142856,60.6557812559879,exponential.png,-inf,0.0,-90.0
-60.61728395061728,2.3392857142857144,60.66240492432545,exponential.png,inf,inf,90.0
-60.61728395061728,2.267857142857143,60.65969246188256,exponential.png,-inf,-inf,-90.0
-60.61728395061728,2.330357142857143,60.66206127360847,exponential.png,inf,inf,90.0
-60.61728395061728,2.1517857142857144,60.65546385372028,exponential.png,-inf,-inf,-90.0
-60.49382716049382,2.4375,60.542914785907854,exponential.png,2.3142857142857363,inf,66.63088683651813
-60.49382716049382,2.3214285714285716,60.53835276199663,exponential.png,-inf,-inf,-90.0
-60.49382716049382,2.232142857142857,60.53499472419564,exponential.png,-inf,0.0,-90.0
-60.49382716049382,2.2589285714285716,60.53598832772549,exponential.png,inf,inf,90.0
-60.49382716049382,2.4107142857142856,60.541842290196676,exponential.png,inf,0.0,90.0
-60.49382716049382,2.205357142857143,60.53401295677704,exponential.png,-inf,-inf,-90.0
-60.49382716049382,2.178571428571429,60.533043026045604,exponential.png,-inf,0.0,-90.0
-60.49382716049382,2.419642857142857,60.542198474120696,exponential.png,inf,inf,90.0
-60.49382716049382,2.4285714285714284,60.54255597269885,exponential.png,inf,0.0,90.0
-60.37037037037037,2.232142857142857,60.41162206389087,exponential.png,-1.5910714285714422,-inf,-57.85033884467227
-60.37037037037037,2.4285714285714284,60.419198752047066,exponential.png,inf,inf,90.0
-60.37037037037037,2.4464285714285716,60.41991916090913,exponential.png,inf,0.0,90.0
-60.37037037037037,2.330357142857143,60.41533069568483,exponential.png,-inf,-inf,-90.0
-60.37037037037037,2.3214285714285716,60.41498695909763,exponential.png,-inf,0.0,-90.0
-60.37037037037037,2.4375,60.41955829783674,exponential.png,inf,inf,90.0
-60.37037037037037,2.455357142857143,60.42028134124064,exponential.png,inf,0.0,90.0
-60.24691358024691,2.2232142857142856,60.28791983230093,exponential.png,-1.8803571428571622,-inf,-61.99533541019172
-60.24691358024691,2.4464285714285716,60.29656382167098,exponential.png,inf,inf,90.0
-60.24691358024691,2.3392857142857144,60.29231172876688,exponential.png,-inf,-inf,-90.0
-60.123456790123456,2.455357142857143,60.17357256381594,exponential.png,0.9401785714285792,inf,43.2339616028619
-60.123456790123456,2.4107142857142856,60.17176746416204,exponential.png,-inf,-inf,-90.0
-60.123456790123456,2.4464285714285716,60.17320889855339,exponential.png,inf,inf,90.0
-60.123456790123456,2.419642857142857,60.172125838713434,exponential.png,-inf,-inf,-90.0
-60.123456790123456,2.2232142857142856,60.1645471864789,exponential.png,-inf,0.0,-90.0
-60.123456790123456,2.3035714285714284,60.167570149710826,exponential.png,inf,inf,90.0
-60.123456790123456,2.3392857142857144,60.16894808825316,exponential.png,inf,0.0,90.0
-60.123456790123456,2.3125,60.1679126498821,exponential.png,-inf,-inf,-90.0
-60.123456790123456,2.3839285714285716,60.170700277024494,exponential.png,inf,inf,90.0
-60.0,2.2767857142857144,60.0431824039064,exponential.png,-0.867857142857152,-inf,-40.95331226656465
-60.0,2.232142857142857,60.041506158112774,exponential.png,-inf,-inf,-90.0
-60.0,2.1517857142857144,60.038572449386265,exponential.png,-inf,0.0,-90.0
-60.0,2.375,60.04698681033046,exponential.png,inf,inf,90.0
-60.0,2.4464285714285716,60.04985439412074,exponential.png,inf,0.0,90.0
-60.0,2.4107142857142856,60.04840999866147,exponential.png,-inf,-inf,-90.0
-60.0,2.4285714285714284,60.04912954559519,exponential.png,inf,inf,90.0
-60.0,2.4375,60.04949130717095,exponential.png,inf,0.0,90.0
-60.0,2.3839285714285716,60.047340619162085,exponential.png,-inf,-inf,-90.0
-60.0,2.3482142857142856,60.04593333716808,exponential.png,-inf,0.0,-90.0
-60.0,2.3125,60.044547264926564,exponential.png,-inf,0.0,-90.0
-60.0,2.3035714285714284,60.044204061062636,exponential.png,-inf,0.0,-90.0
-60.0,2.357142857142857,60.04628316931015,exponential.png,inf,inf,90.0
-60.0,2.1607142857142856,60.03889311291881,exponential.png,-inf,-inf,-90.0
-58.641975308641975,3.1517857142857144,58.72661254736349,exponential.png,0.7297889610389608,inf,36.121555267872736
-58.641975308641975,3.2142857142857144,58.730000006405895,exponential.png,inf,inf,90.0
-58.641975308641975,3.142857142857143,58.726134038601444,exponential.png,-inf,-inf,-90.0
-58.641975308641975,3.9017857142857144,58.77163601482929,exponential.png,inf,inf,90.0
-58.641975308641975,3.830357142857143,58.76693716658383,exponential.png,-inf,-inf,-90.0
-58.641975308641975,3.9107142857142856,58.77222944830207,exponential.png,inf,inf,90.0
-58.641975308641975,3.8392857142857144,58.767519795336725,exponential.png,-inf,-inf,-90.0
-58.641975308641975,3.2232142857142856,58.73048934268306,exponential.png,-inf,0.0,-90.0
-58.51851851851851,3.9017857142857144,58.648452165103194,exponential.png,5.496428571428312,inf,79.68860132364435
-58.51851851851851,3.8392857142857144,58.644327299391136,exponential.png,-inf,-inf,-90.0
-58.51851851851851,3.2142857142857144,58.606728643179316,exponential.png,-inf,0.0,-90.0
-58.51851851851851,1.7589285714285716,58.544947171567095,exponential.png,-inf,0.0,-90.0
-58.51851851851851,1.142857142857143,58.52967736158447,exponential.png,-inf,0.0,-90.0
-58.51851851851851,3.1517857142857144,58.6033340586606,exponential.png,inf,inf,90.0
-58.51851851851851,0.4553571428571428,58.5202901541828,exponential.png,-inf,-inf,-90.0
-58.51851851851851,1.080357142857143,58.52849033725641,exponential.png,inf,inf,90.0
-58.51851851851851,1.8392857142857144,58.54741652319912,exponential.png,inf,0.0,90.0
-58.51851851851851,1.8303571428571428,58.54713670942928,exponential.png,-inf,-inf,-90.0
-58.51851851851851,0.3928571428571428,58.519837203608894,exponential.png,-inf,0.0,-90.0
-58.51851851851851,2.5267857142857144,58.57304547014875,exponential.png,inf,inf,90.0
-58.51851851851851,2.4464285714285716,58.56963396127123,exponential.png,-inf,-inf,-90.0
-58.51851851851851,2.517857142857143,58.57266097928308,exponential.png,inf,inf,90.0
-58.395061728395056,1.1517857142857144,58.40641954952128,exponential.png,-11.06517857142868,-inf,-84.83600255484359
-58.395061728395056,0.4642857142857144,58.39690741372833,exponential.png,-inf,-inf,-90.0
-58.395061728395056,1.0714285714285716,58.40489015011279,exponential.png,inf,inf,90.0
-58.395061728395056,3.2232142857142856,58.483949461324016,exponential.png,inf,0.0,90.0
-58.395061728395056,3.9107142857142856,58.52586539716913,exponential.png,inf,0.0,90.0
-58.395061728395056,0.3839285714285716,58.396323817608824,exponential.png,-inf,-inf,-90.0
-58.395061728395056,3.142857142857143,58.4795757960288,exponential.png,inf,inf,90.0
-58.395061728395056,3.830357142857143,58.52055083562445,exponential.png,inf,0.0,90.0
-58.2716049382716,3.2232142857142856,58.36068070553694,exponential.png,-4.917857142857192,-inf,-78.50614590665911
-58.2716049382716,2.4464285714285716,58.32293678165651,exponential.png,-inf,-inf,-90.0
-58.2716049382716,3.9107142857142856,58.40268511212896,exponential.png,inf,inf,90.0
-58.2716049382716,2.517857142857143,58.325976602829684,exponential.png,-inf,-inf,-90.0
-58.2716049382716,1.8303571428571428,58.30034433305182,exponential.png,-inf,0.0,-90.0
-58.2716049382716,1.7589285714285716,58.29814552626342,exponential.png,-inf,0.0,-90.0
-58.148148148148145,3.2232142857142856,58.23741274636621,exponential.png,11.860714285714401,inf,85.18067868459549
-58.148148148148145,3.9107142857142856,58.27950599724979,exponential.png,inf,inf,90.0
-58.148148148148145,2.455357142857143,58.199964877635146,exponential.png,-inf,-inf,-90.0
-58.148148148148145,1.7767857142857144,58.17528771337082,exponential.png,-inf,0.0,-90.0
-58.148148148148145,1.8214285714285716,58.1766683052562,exponential.png,inf,inf,90.0
-58.148148148148145,1.7678571428571428,58.17501570207382,exponential.png,-inf,-inf,-90.0
-58.148148148148145,2.5089285714285716,58.20224957538596,exponential.png,inf,inf,90.0
-58.148148148148145,2.4642857142857144,58.20034224246982,exponential.png,-inf,-inf,-90.0
-58.02469135802469,3.205357142857143,58.11315790427578,exponential.png,6.002678571428629,inf,80.54182385155862
-58.02469135802469,3.196428571428571,58.112666113389345,exponential.png,-inf,-inf,-90.0
-58.02469135802469,3.1875,58.11217569016002,exponential.png,-inf,0.0,-90.0
-58.02469135802469,2.5267857142857144,58.07968193129111,exponential.png,-inf,0.0,-90.0
-58.02469135802469,2.4732142857142856,58.07737594018075,exponential.png,-inf,0.0,-90.0
-58.02469135802469,0.3839285714285716,58.02596150295128,exponential.png,-inf,0.0,-90.0
-58.02469135802469,1.8392857142857144,58.05383518022561,exponential.png,inf,inf,90.0
-58.02469135802469,1.0714285714285716,58.034582503690835,exponential.png,-inf,-inf,-90.0
-58.02469135802469,3.875,58.15393737481603,exponential.png,inf,inf,90.0
-58.02469135802469,3.892857142857143,58.15512998806484,exponential.png,inf,0.0,90.0
-58.02469135802469,1.7857142857142858,58.05216260144172,exponential.png,-inf,-inf,-90.0
-58.02469135802469,3.883928571428571,58.154532999087735,exponential.png,inf,inf,90.0
-57.901234567901234,1.142857142857143,57.912512352134236,exponential.png,-22.202678571428788,-inf,-87.4211632326675
-57.901234567901234,3.205357142857143,57.989889454114206,exponential.png,inf,inf,90.0
-57.901234567901234,3.830357142857143,58.027791620299986,exponential.png,inf,0.0,90.0
-57.901234567901234,3.892857142857143,58.031950692888266,exponential.png,inf,0.0,90.0
-57.901234567901234,0.4553571428571428,57.903025090358376,exponential.png,-inf,-inf,-90.0
-57.901234567901234,0.4642857142857144,57.90309599418334,exponential.png,inf,inf,90.0
-57.901234567901234,1.1517857142857144,57.9126892383591,exponential.png,inf,0.0,90.0
-57.901234567901234,3.142857142857143,57.986468382783315,exponential.png,inf,0.0,90.0
-57.901234567901234,2.4464285714285716,57.95289446819911,exponential.png,-inf,-inf,-90.0
-57.901234567901234,1.7589285714285716,57.927944847081434,exponential.png,-inf,0.0,-90.0
-57.77777777777777,1.7589285714285716,57.80454510380355,exponential.png,0.0,inf,0.0
-57.77777777777777,1.0892857142857144,57.788045029275885,exponential.png,-inf,-inf,-90.0
-57.77777777777777,0.4464285714285716,57.77950245032972,exponential.png,-inf,0.0,-90.0
-57.77777777777777,2.4464285714285716,57.829547963764796,exponential.png,inf,inf,90.0
-57.77777777777777,1.1339285714285714,57.78890377004372,exponential.png,-inf,-inf,-90.0
-57.77777777777777,0.4017857142857144,57.779174766506266,exponential.png,-inf,0.0,-90.0
-57.53086419753086,1.7678571428571428,57.558019894644474,exponential.png,5.53258928571434,inf,79.75456406091654
-57.53086419753086,1.7589285714285716,57.557746351243864,exponential.png,-inf,-inf,-90.0
-57.53086419753086,3.8392857142857144,57.65882803275364,exponential.png,inf,inf,90.0
-57.53086419753086,3.830357142857143,57.658234200819706,exponential.png,-inf,-inf,-90.0
-57.53086419753086,0.3928571428571428,57.53220552046855,exponential.png,-inf,0.0,-90.0
-57.53086419753086,0.3839285714285716,57.532145244747284,exponential.png,-inf,0.0,-90.0
-57.53086419753086,1.0714285714285716,57.540840231077716,exponential.png,inf,inf,90.0
-57.53086419753086,1.080357142857143,57.54100717636823,exponential.png,inf,0.0,90.0
-57.53086419753086,2.455357142857143,57.583236397529085,exponential.png,inf,0.0,90.0
-57.53086419753086,2.4464285714285716,57.58285637296782,exponential.png,-inf,-inf,-90.0
-57.53086419753086,3.1517857142857144,57.617133636649385,exponential.png,inf,inf,90.0
-57.53086419753086,3.142857142857143,57.61664591361724,exponential.png,-inf,-inf,-90.0
-57.407407407407405,3.830357142857143,57.53505071764421,exponential.png,5.568750000000056,inf,79.81969707080623
-57.407407407407405,3.8392857142857144,57.535645820968874,exponential.png,inf,inf,90.0
-57.407407407407405,1.7589285714285716,57.43434734511608,exponential.png,-inf,-inf,-90.0
-57.407407407407405,1.7678571428571428,57.43462147622813,exponential.png,inf,inf,90.0
-57.407407407407405,3.142857142857143,57.49337332476207,exponential.png,inf,0.0,90.0
-57.407407407407405,3.1517857142857144,57.493862093521166,exponential.png,inf,0.0,90.0
-57.407407407407405,2.4464285714285716,57.45951129269337,exponential.png,-inf,-inf,-90.0
-57.407407407407405,2.455357142857143,57.45989213302644,exponential.png,inf,inf,90.0
-57.407407407407405,1.080357142857143,57.41757219524504,exponential.png,-inf,-inf,-90.0
-57.407407407407405,1.0714285714285716,57.41740489105832,exponential.png,-inf,0.0,-90.0
-57.407407407407405,0.3839285714285716,57.408691209502535,exponential.png,-inf,0.0,-90.0
-57.407407407407405,0.3928571428571428,57.408751614843084,exponential.png,inf,inf,90.0
-57.03703703703703,0.4017857142857144,57.03845216802905,exponential.png,0.02410714285714315,-inf,1.3809700643653071
-57.03703703703703,0.4553571428571428,57.03885468776424,exponential.png,inf,inf,90.0
-57.03703703703703,3.830357142857143,57.16550734320628,exponential.png,inf,0.0,90.0
-57.03703703703703,2.455357142857143,57.089862258226844,exponential.png,-inf,-inf,-90.0
-57.03703703703703,2.5,57.09179970857754,exponential.png,inf,inf,90.0
-57.03703703703703,2.5267857142857144,57.09297890292862,exponential.png,inf,0.0,90.0
-57.03703703703703,2.4464285714285716,57.08947894944774,exponential.png,-inf,-inf,-90.0
-57.03703703703703,1.1160714285714286,57.047955348092955,exponential.png,-inf,0.0,-90.0
-57.03703703703703,1.080357142857143,57.0472678181914,exponential.png,-inf,0.0,-90.0
-57.03703703703703,1.0714285714285716,57.04709942799903,exponential.png,-inf,0.0,-90.0
-57.03703703703703,1.1517857142857144,57.04866522799606,exponential.png,inf,inf,90.0
-57.03703703703703,3.8392857142857144,57.166106293504484,exponential.png,inf,0.0,90.0
-57.03703703703703,1.8214285714285716,57.066112501248504,exponential.png,-inf,-inf,-90.0
